Timestamp,BPMS:L0B:0183:FW:X_SLOW,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS1,TORO:GUNB:360:CHRG,TORO:GUNB:360:CHRG,TORO:GUNB:360:CHRG,BPMS:GUNB:925:FW:X_SLOW,BPMS:GUNB:925:FW:X_SLOW
2024/05/19 22:08:59.175,0.1660308837890625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:08:59.273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.231768798828125,-0.231768798828125
2024/05/19 22:08:59.440,N/A,-0.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:04.173,0.1731719970703125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:04.271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1814036560058594,-0.1814036560058594
2024/05/19 22:09:04.517,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:04.831,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:07.074,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:07.579,N/A,N/A,N/A,N/A,52.46632766723633,52.46632766723633,52.46632766723633,N/A,N/A
2024/05/19 22:09:09.171,0.1493682861328125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:09.269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16357528686523437,-0.16357528686523437
2024/05/19 22:09:09.741,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:14.169,0.1731719970703125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:14.267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20413482666015625,-0.20413482666015625
2024/05/19 22:09:14.945,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:17.379,N/A,N/A,N/A,N/A,53.99036407470703,53.99036407470703,53.99036407470703,N/A,N/A
2024/05/19 22:09:17.463,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:19.167,0.1077117919921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:19.265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21527755737304688,-0.21527755737304688
2024/05/19 22:09:19.706,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:24.165,0.1338958740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:24.263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2045805358886719,-0.2045805358886719
2024/05/19 22:09:24.335,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:24.573,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:25.733,0.0743865966796875,N/A,N/A,N/A,N/A,N/A,N/A,-0.22508316040039064,-0.22508316040039064
2024/05/19 22:09:26.444,N/A,N/A,-0.103,-0.103,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:26.651,N/A,-0.103,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:27.179,N/A,N/A,N/A,N/A,0.014150840230286121,0.014150840230286121,0.014150840230286121,N/A,N/A
2024/05/19 22:09:37.179,N/A,N/A,N/A,N/A,0.023901652544736862,0.023901652544736862,0.023901652544736862,N/A,N/A
2024/05/19 22:09:39.159,0.0958099365234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:39.257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18407791137695312,-0.18407791137695312
2024/05/19 22:09:39.659,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:44.157,0.0791473388671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:44.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19744918823242188,-0.19744918823242188
2024/05/19 22:09:44.591,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:44.945,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:46.779,N/A,N/A,N/A,N/A,56.61772537231445,56.61772537231445,56.61772537231445,N/A,N/A
2024/05/19 22:09:47.461,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:49.155,0.1660308837890625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:49.253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19299209594726563,-0.19299209594726563
2024/05/19 22:09:49.528,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:54.153,0.1017608642578125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:54.251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13415847778320314,-0.13415847778320314
2024/05/19 22:09:54.811,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:54.998,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:56.579,N/A,N/A,N/A,N/A,54.431819915771484,54.431819915771484,54.431819915771484,N/A,N/A
2024/05/19 22:09:57.378,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:59.151,0.076171875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:09:59.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15911819458007814,-0.15911819458007814
2024/05/19 22:09:59.925,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:04.149,0.094024658203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:04.247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19299209594726563,-0.19299209594726563
2024/05/19 22:10:04.768,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:04.787,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:06.379,N/A,N/A,N/A,N/A,53.77404022216797,53.77404022216797,53.77404022216797,N/A,N/A
2024/05/19 22:10:06.776,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:09.147,0.15234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:09.206,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:09.245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17070663452148438,-0.17070663452148438
2024/05/19 22:10:14.145,0.086883544921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:14.243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19343780517578127,-0.19343780517578127
2024/05/19 22:10:14.616,N/A,N/A,-0.115,-0.115,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:16.179,N/A,N/A,N/A,N/A,57.00730514526367,57.00730514526367,57.00730514526367,N/A,N/A
2024/05/19 22:10:19.143,0.0779571533203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:19.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1800665283203125,-0.1800665283203125
2024/05/19 22:10:19.605,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:19.958,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:23.357,0.2398223876953125,N/A,N/A,N/A,N/A,N/A,N/A,-0.2045805358886719,-0.2045805358886719
2024/05/19 22:10:23.512,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:24.010,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:25.979,N/A,N/A,N/A,N/A,0.020974241197109222,0.020974241197109222,0.020974241197109222,N/A,N/A
2024/05/19 22:10:29.139,0.1374664306640625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:29.237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19477493286132813,-0.19477493286132813
2024/05/19 22:10:29.757,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:34.137,0.0815277099609375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:34.235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13816986083984376,-0.13816986083984376
2024/05/19 22:10:34.656,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:34.657,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:35.779,N/A,N/A,N/A,N/A,56.37001037597656,56.37001037597656,56.37001037597656,N/A,N/A
2024/05/19 22:10:37.136,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:39.057,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:39.135,0.1571044921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:39.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2264202880859375,-0.2264202880859375
2024/05/19 22:10:44.133,0.1184234619140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:44.231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1943292236328125,-0.1943292236328125
2024/05/19 22:10:44.527,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:44.968,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:45.579,N/A,N/A,N/A,N/A,54.68742752075195,54.68742752075195,54.68742752075195,N/A,N/A
2024/05/19 22:10:47.105,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:48.885,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:49.131,0.1303253173828125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:49.229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.11633010864257813,-0.11633010864257813
2024/05/19 22:10:54.129,0.079742431640625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:54.227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15376968383789064,-0.15376968383789064
2024/05/19 22:10:54.747,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:54.954,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:55.379,N/A,N/A,N/A,N/A,56.633087158203125,56.633087158203125,56.633087158203125,N/A,N/A
2024/05/19 22:10:57.461,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:59.127,0.0981903076171875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:59.216,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:10:59.225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15421539306640625,-0.15421539306640625
2024/05/19 22:11:04.125,0.1945953369140625,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:04.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2299859619140625,-0.2299859619140625
2024/05/19 22:11:04.861,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:05.179,N/A,N/A,N/A,N/A,55.6842155456543,55.6842155456543,55.6842155456543,N/A,N/A
2024/05/19 22:11:07.352,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:09.046,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:09.123,0.1338958740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:09.221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21215759277343751,-0.21215759277343751
2024/05/19 22:11:14.121,0.1315155029296875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:14.219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1350498962402344,-0.1350498962402344
2024/05/19 22:11:14.759,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:14.867,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:14.979,N/A,N/A,N/A,N/A,0.0175161212682724,0.0175161212682724,0.0175161212682724,N/A,N/A
2024/05/19 22:11:19.119,0.218994140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:19.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18051223754882814,-0.18051223754882814
2024/05/19 22:11:19.660,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:19.863,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:21.765,0.091644287109375,N/A,N/A,N/A,N/A,N/A,N/A,-0.15198684692382813,-0.15198684692382813
2024/05/19 22:11:22.169,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:22.407,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:24.779,N/A,N/A,N/A,N/A,0.014044210314750671,0.014044210314750671,0.014044210314750671,N/A,N/A
2024/05/19 22:11:34.779,N/A,N/A,N/A,N/A,0.054261624813079834,0.054261624813079834,0.054261624813079834,N/A,N/A
2024/05/19 22:11:37.181,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:39.111,0.120208740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:39.209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19076354980468752,-0.19076354980468752
2024/05/19 22:11:39.896,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:44.109,0.0708160400390625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:44.305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20056915283203125,-0.20056915283203125
2024/05/19 22:11:44.379,N/A,N/A,N/A,N/A,53.68659591674805,53.68659591674805,53.68659591674805,N/A,N/A
2024/05/19 22:11:44.600,N/A,N/A,-0.129,-0.129,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:44.843,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:48.999,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:49.205,0.210662841796875,N/A,N/A,N/A,N/A,N/A,N/A,-0.2050262451171875,-0.2050262451171875
2024/05/19 22:11:49.810,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:54.279,N/A,N/A,N/A,N/A,0.032329756766557693,0.032329756766557693,0.032329756766557693,N/A,N/A
2024/05/19 22:11:55.970,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:11:56.274,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:12:00.343,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:12:00.567,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:12:04.279,N/A,N/A,N/A,N/A,0.009333268739283085,0.009333268739283085,0.009333268739283085,N/A,N/A
2024/05/19 22:12:05.008,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:12:14.279,N/A,N/A,N/A,N/A,0.016517462208867073,0.016517462208867073,0.016517462208867073,N/A,N/A
2024/05/19 22:12:24.279,N/A,N/A,N/A,N/A,0.0137696648016572,0.0137696648016572,0.0137696648016572,N/A,N/A
2024/05/19 22:12:34.279,N/A,N/A,N/A,N/A,0.01684233918786049,0.01684233918786049,0.01684233918786049,N/A,N/A
2024/05/19 22:12:44.279,N/A,N/A,N/A,N/A,0.032221391797065735,0.032221391797065735,0.032221391797065735,N/A,N/A
2024/05/19 22:12:54.279,N/A,N/A,N/A,N/A,0.029571201652288437,0.029571201652288437,0.029571201652288437,N/A,N/A
2024/05/19 22:13:04.279,N/A,N/A,N/A,N/A,0.017525475472211838,0.017525475472211838,0.017525475472211838,N/A,N/A
2024/05/19 22:13:14.279,N/A,N/A,N/A,N/A,0.03589903563261032,0.03589903563261032,0.03589903563261032,N/A,N/A
2024/05/19 22:13:24.279,N/A,N/A,N/A,N/A,0.027109097689390182,0.027109097689390182,0.027109097689390182,N/A,N/A
2024/05/19 22:13:34.279,N/A,N/A,N/A,N/A,0.020404716953635216,0.020404716953635216,0.020404716953635216,N/A,N/A
2024/05/19 22:13:44.279,N/A,N/A,N/A,N/A,0.015608584508299828,0.015608584508299828,0.015608584508299828,N/A,N/A
2024/05/19 22:13:54.279,N/A,N/A,N/A,N/A,0.025451380759477615,0.025451380759477615,0.025451380759477615,N/A,N/A
2024/05/19 22:14:04.279,N/A,N/A,N/A,N/A,0.0349280908703804,0.0349280908703804,0.0349280908703804,N/A,N/A
2024/05/19 22:14:14.279,N/A,N/A,N/A,N/A,0.018967585638165474,0.018967585638165474,0.018967585638165474,N/A,N/A
2024/05/19 22:14:24.279,N/A,N/A,N/A,N/A,0.02547387406229973,0.02547387406229973,0.02547387406229973,N/A,N/A
2024/05/19 22:14:34.279,N/A,N/A,N/A,N/A,0.016771048307418823,0.016771048307418823,0.016771048307418823,N/A,N/A
2024/05/19 22:14:44.279,N/A,N/A,N/A,N/A,0.040337830781936646,0.040337830781936646,0.040337830781936646,N/A,N/A
2024/05/19 22:14:54.279,N/A,N/A,N/A,N/A,0.02776285633444786,0.02776285633444786,0.02776285633444786,N/A,N/A
2024/05/19 22:15:04.279,N/A,N/A,N/A,N/A,0.04638560116291046,0.04638560116291046,0.04638560116291046,N/A,N/A
2024/05/19 22:15:14.279,N/A,N/A,N/A,N/A,0.028572628274559975,0.028572628274559975,0.028572628274559975,N/A,N/A
2024/05/19 22:15:24.279,N/A,N/A,N/A,N/A,0.017916956916451454,0.017916956916451454,0.017916956916451454,N/A,N/A
2024/05/19 22:15:34.279,N/A,N/A,N/A,N/A,0.011387646198272705,0.011387646198272705,0.011387646198272705,N/A,N/A
2024/05/19 22:15:44.279,N/A,N/A,N/A,N/A,0.02974826842546463,0.02974826842546463,0.02974826842546463,N/A,N/A
2024/05/19 22:15:54.279,N/A,N/A,N/A,N/A,0.018366947770118713,0.018366947770118713,0.018366947770118713,N/A,N/A
2024/05/19 22:16:04.279,N/A,N/A,N/A,N/A,0.01764208823442459,0.01764208823442459,0.01764208823442459,N/A,N/A
2024/05/19 22:16:14.279,N/A,N/A,N/A,N/A,0.016849910840392113,0.016849910840392113,0.016849910840392113,N/A,N/A
2024/05/19 22:16:24.279,N/A,N/A,N/A,N/A,0.02038745768368244,0.02038745768368244,0.02038745768368244,N/A,N/A
2024/05/19 22:16:34.279,N/A,N/A,N/A,N/A,0.024992508813738823,0.024992508813738823,0.024992508813738823,N/A,N/A
2024/05/19 22:16:44.279,N/A,N/A,N/A,N/A,0.02570505440235138,0.02570505440235138,0.02570505440235138,N/A,N/A
2024/05/19 22:16:54.279,N/A,N/A,N/A,N/A,0.021207138895988464,0.021207138895988464,0.021207138895988464,N/A,N/A
2024/05/19 22:17:04.279,N/A,N/A,N/A,N/A,0.016552049666643143,0.016552049666643143,0.016552049666643143,N/A,N/A
2024/05/19 22:17:14.279,N/A,N/A,N/A,N/A,0.03330891951918602,0.03330891951918602,0.03330891951918602,N/A,N/A
2024/05/19 22:17:24.279,N/A,N/A,N/A,N/A,0.030178522691130638,0.030178522691130638,0.030178522691130638,N/A,N/A
2024/05/19 22:17:34.279,N/A,N/A,N/A,N/A,0.019833631813526154,0.019833631813526154,0.019833631813526154,N/A,N/A
2024/05/19 22:17:44.279,N/A,N/A,N/A,N/A,0.015630312263965607,0.015630312263965607,0.015630312263965607,N/A,N/A
2024/05/19 22:17:54.279,N/A,N/A,N/A,N/A,0.01287136971950531,0.01287136971950531,0.01287136971950531,N/A,N/A
2024/05/19 22:18:04.279,N/A,N/A,N/A,N/A,0.0112602598965168,0.0112602598965168,0.0112602598965168,N/A,N/A
2024/05/19 22:18:14.279,N/A,N/A,N/A,N/A,0.01738440804183483,0.01738440804183483,0.01738440804183483,N/A,N/A
2024/05/19 22:18:24.279,N/A,N/A,N/A,N/A,0.05048108473420143,0.05048108473420143,0.05048108473420143,N/A,N/A
2024/05/19 22:18:34.279,N/A,N/A,N/A,N/A,0.03804006054997444,0.03804006054997444,0.03804006054997444,N/A,N/A
2024/05/19 22:18:44.279,N/A,N/A,N/A,N/A,0.06128428131341934,0.06128428131341934,0.06128428131341934,N/A,N/A
2024/05/19 22:18:54.279,N/A,N/A,N/A,N/A,0.020885314792394638,0.020885314792394638,0.020885314792394638,N/A,N/A
2024/05/19 22:18:59.131,0.0934295654296875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:18:59.229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18452362060546876,-0.18452362060546876
2024/05/19 22:18:59.799,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:01.298,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:04.129,0.1422271728515625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:04.227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18586074829101562,-0.18586074829101562
2024/05/19 22:19:04.379,N/A,N/A,N/A,N/A,51.90866470336914,51.90866470336914,51.90866470336914,N/A,N/A
2024/05/19 22:19:04.601,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:07.588,N/A,N/A,-0.131,-0.131,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:09.127,0.12615966796875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:09.225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.22686599731445314,-0.22686599731445314
2024/05/19 22:19:09.607,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:11.117,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:14.125,0.101165771484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:14.179,N/A,N/A,N/A,N/A,52.55292892456055,52.55292892456055,52.55292892456055,N/A,N/A
2024/05/19 22:19:14.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.22552886962890625,-0.22552886962890625
2024/05/19 22:19:14.958,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:17.458,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:19.123,0.0839080810546875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:19.221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21171188354492188,-0.21171188354492188
2024/05/19 22:19:19.897,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:21.368,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:23.979,N/A,N/A,N/A,N/A,56.74209213256836,56.74209213256836,56.74209213256836,N/A,N/A
2024/05/19 22:19:24.121,0.0934295654296875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:24.219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18630645751953126,-0.18630645751953126
2024/05/19 22:19:24.869,N/A,N/A,-0.109,-0.109,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:29.119,0.2183990478515625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:29.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20012344360351564,-0.20012344360351564
2024/05/19 22:19:29.738,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:29.887,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:33.779,N/A,N/A,N/A,N/A,57.81956100463867,57.81956100463867,57.81956100463867,N/A,N/A
2024/05/19 22:19:34.019,0.1422271728515625,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:19:34.467,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:34.768,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:43.779,N/A,N/A,N/A,N/A,0.012315765023231506,0.012315765023231506,0.012315765023231506,N/A,N/A
2024/05/19 22:19:53.379,N/A,N/A,N/A,N/A,56.373268127441406,56.373268127441406,56.373268127441406,N/A,N/A
2024/05/19 22:19:54.109,0.104736328125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:54.305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.14218124389648437,-0.14218124389648437
2024/05/19 22:19:54.973,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:58.010,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:59.107,0.047607421875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:19:59.303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.188980712890625,-0.188980712890625
2024/05/19 22:19:59.685,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:02.147,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:03.179,N/A,N/A,N/A,N/A,55.87868881225586,55.87868881225586,55.87868881225586,N/A,N/A
2024/05/19 22:20:04.105,0.096405029296875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:04.301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15020401000976563,-0.15020401000976563
2024/05/19 22:20:04.988,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:08.479,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:09.015,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:09.103,0.191619873046875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:09.299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20368911743164064,-0.20368911743164064
