Timestamp,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS2,SCOP:AMRF:RF01:AI_MEAS3,SCOP:AMRF:RF03:AI_MEAS2,SCOP:AMRF:RF03:AI_MEAS3
2024/04/01 14:13:42.185,N/A,N/A,N/A,-0.023,N/A,N/A,N/A,-0.009,N/A
2024/04/01 14:13:42.474,-0.067,N/A,N/A,N/A,-0.015,-0.049,-0.023,N/A,N/A
2024/04/01 14:13:43.051,-0.069,N/A,N/A,N/A,-0.013,N/A,-0.021,N/A,N/A
2024/04/01 14:13:43.605,-0.085,N/A,N/A,N/A,-0.043,-0.089,-0.037,N/A,N/A
2024/04/01 14:13:43.873,N/A,N/A,N/A,-0.031,N/A,N/A,N/A,-0.015,-0.007
2024/04/01 14:13:44.157,-0.093,N/A,N/A,N/A,N/A,-0.083,-0.039,N/A,N/A
2024/04/01 14:13:44.419,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,-0.013,-0.005
2024/04/01 14:13:44.715,-0.089,N/A,N/A,N/A,-0.041,-0.085,-0.037,N/A,N/A
2024/04/01 14:13:44.990,N/A,N/A,N/A,-0.031,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:13:45.258,-0.093,N/A,N/A,N/A,-0.043,-0.083,N/A,N/A,N/A
2024/04/01 14:13:45.880,-0.229,N/A,N/A,N/A,-0.013,N/A,N/A,N/A,N/A
2024/04/01 14:13:46.428,-0.233,N/A,N/A,N/A,-0.015,N/A,-0.035,N/A,N/A
2024/04/01 14:13:46.996,-0.241,N/A,N/A,N/A,-0.019,N/A,N/A,N/A,N/A
2024/04/01 14:13:47.553,-0.375,N/A,N/A,N/A,-0.009,N/A,-0.027,N/A,N/A
2024/04/01 14:13:48.103,-0.377,N/A,N/A,N/A,N/A,N/A,-0.025,N/A,N/A
2024/04/01 14:13:48.646,-0.371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:13:49.200,N/A,N/A,N/A,N/A,N/A,-0.179,N/A,N/A,N/A
2024/04/01 14:13:49.632,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.019,-0.009
2024/04/01 14:13:49.853,-0.4309922,N/A,N/A,N/A,-0.025,-0.399,-0.113,N/A,N/A
2024/04/01 14:13:50.400,N/A,N/A,N/A,N/A,-0.011,-0.285,-0.053,N/A,N/A
2024/04/01 14:13:50.988,N/A,N/A,N/A,N/A,N/A,-0.269,-0.049,N/A,N/A
2024/04/01 14:13:51.544,N/A,N/A,N/A,N/A,N/A,-0.273,N/A,N/A,N/A
2024/04/01 14:13:52.078,N/A,N/A,N/A,N/A,N/A,-0.277,N/A,N/A,N/A
2024/04/01 14:13:52.609,N/A,N/A,N/A,N/A,-0.023,-0.375,-0.093,N/A,N/A
2024/04/01 14:13:53.168,N/A,N/A,N/A,N/A,-0.025,-0.377,-0.097,N/A,N/A
2024/04/01 14:13:53.732,N/A,N/A,N/A,N/A,-0.027,-0.381,-0.101,N/A,N/A
2024/04/01 14:13:54.272,N/A,N/A,N/A,N/A,-0.029,-0.383,-0.103,N/A,N/A
2024/04/01 14:13:54.854,N/A,N/A,N/A,N/A,-0.031,-0.387,-0.111,N/A,N/A
2024/04/01 14:13:55.998,N/A,N/A,N/A,N/A,-0.035,N/A,N/A,N/A,N/A
2024/04/01 14:13:56.527,N/A,N/A,N/A,N/A,-0.037,N/A,N/A,N/A,N/A
2024/04/01 14:13:57.109,N/A,N/A,N/A,N/A,-0.035,N/A,N/A,N/A,N/A
2024/04/01 14:13:57.678,N/A,N/A,N/A,N/A,-0.023,N/A,-0.101,N/A,N/A
2024/04/01 14:13:58.758,-0.395,N/A,N/A,N/A,N/A,N/A,-0.099,N/A,N/A
2024/04/01 14:13:59.361,-0.209,N/A,N/A,N/A,-0.021,-0.133,-0.065,N/A,N/A
2024/04/01 14:13:59.902,-0.213,N/A,N/A,N/A,N/A,-0.139,N/A,N/A,N/A
2024/04/01 14:14:00.450,-0.207,N/A,N/A,N/A,N/A,-0.141,-0.063,N/A,N/A
2024/04/01 14:14:01.066,-0.213,N/A,N/A,N/A,-0.023,-0.143,-0.065,N/A,N/A
2024/04/01 14:14:01.597,-0.079,N/A,N/A,N/A,-0.019,-0.069,-0.049,N/A,N/A
2024/04/01 14:14:02.185,-0.073,N/A,N/A,N/A,-0.021,-0.067,-0.047,N/A,N/A
2024/04/01 14:14:02.747,-0.081,N/A,N/A,N/A,-0.019,-0.069,-0.049,N/A,N/A
2024/04/01 14:14:03.311,-0.099,N/A,N/A,N/A,-0.025,-0.165,-0.069,N/A,N/A
2024/04/01 14:14:03.838,N/A,N/A,N/A,N/A,N/A,-0.161,N/A,N/A,N/A
2024/04/01 14:14:04.410,-0.095,N/A,N/A,N/A,N/A,-0.163,-0.071,N/A,N/A
2024/04/01 14:14:04.960,-0.093,N/A,N/A,N/A,N/A,-0.165,-0.077,N/A,N/A
2024/04/01 14:14:05.533,-0.271,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,N/A
2024/04/01 14:14:06.157,-0.263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:06.719,-0.273,N/A,N/A,N/A,-0.027,-0.301,N/A,N/A,N/A
2024/04/01 14:14:07.341,-0.4309922,N/A,N/A,N/A,N/A,-0.357,N/A,N/A,N/A
2024/04/01 14:14:07.972,-0.425,N/A,N/A,N/A,N/A,-0.359,N/A,N/A,N/A
2024/04/01 14:14:08.596,-0.4309922,N/A,N/A,N/A,N/A,-0.365,-0.105,N/A,N/A
2024/04/01 14:14:09.162,-0.409,N/A,N/A,N/A,N/A,-0.359,-0.107,N/A,N/A
2024/04/01 14:14:09.761,-0.421,N/A,N/A,N/A,-0.081,-0.4309922,-0.217,N/A,N/A
2024/04/01 14:14:09.997,N/A,-0.003,-0.003,-0.045,N/A,N/A,N/A,-0.013,-0.007
2024/04/01 14:14:10.436,-0.4309922,N/A,N/A,N/A,-0.019,-0.395,-0.079,N/A,N/A
2024/04/01 14:14:11.058,N/A,N/A,N/A,N/A,-0.017,-0.399,N/A,N/A,N/A
2024/04/01 14:14:11.592,N/A,N/A,N/A,N/A,N/A,-0.379,-0.073,N/A,N/A
2024/04/01 14:14:12.167,N/A,N/A,N/A,N/A,N/A,-0.397,-0.081,N/A,N/A
2024/04/01 14:14:12.770,N/A,N/A,N/A,N/A,-0.053,-0.4309922,-0.171,N/A,N/A
2024/04/01 14:14:12.868,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,-0.009,-0.005
2024/04/01 14:14:13.344,N/A,N/A,N/A,N/A,N/A,N/A,-0.173,N/A,N/A
2024/04/01 14:14:13.431,N/A,N/A,N/A,-0.027,N/A,N/A,N/A,-0.007,N/A
2024/04/01 14:14:13.897,N/A,N/A,N/A,N/A,N/A,N/A,-0.175,N/A,N/A
2024/04/01 14:14:13.992,N/A,N/A,N/A,-0.025,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:14.422,N/A,N/A,N/A,N/A,N/A,N/A,-0.171,N/A,N/A
2024/04/01 14:14:14.521,N/A,N/A,N/A,-0.027,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:14.953,N/A,N/A,N/A,N/A,N/A,N/A,-0.177,N/A,N/A
2024/04/01 14:14:15.079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.009,N/A
2024/04/01 14:14:15.516,N/A,N/A,N/A,N/A,-0.093,N/A,N/A,N/A,N/A
2024/04/01 14:14:15.628,N/A,-0.005,-0.005,-0.047,N/A,N/A,N/A,-0.015,-0.007
2024/04/01 14:14:16.213,N/A,-0.003,-0.003,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:16.648,N/A,N/A,N/A,N/A,-0.091,N/A,N/A,N/A,N/A
2024/04/01 14:14:16.804,N/A,-0.005,-0.005,-0.043,N/A,N/A,N/A,-0.013,N/A
2024/04/01 14:14:17.208,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:14:17.344,N/A,-0.003,-0.003,-0.045,N/A,N/A,N/A,-0.015,N/A
2024/04/01 14:14:17.828,N/A,N/A,N/A,N/A,N/A,N/A,-0.227,N/A,N/A
2024/04/01 14:14:17.851,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:18.344,-0.417,N/A,N/A,N/A,-0.083,N/A,N/A,N/A,N/A
2024/04/01 14:14:18.925,-0.423,N/A,N/A,N/A,N/A,N/A,-0.231,N/A,N/A
2024/04/01 14:14:18.985,N/A,N/A,N/A,-0.041,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:19.516,-0.213,N/A,N/A,N/A,-0.051,-0.209,-0.117,N/A,N/A
2024/04/01 14:14:19.554,N/A,N/A,N/A,-0.037,N/A,N/A,N/A,-0.017,N/A
2024/04/01 14:14:20.081,-0.215,N/A,N/A,N/A,N/A,-0.211,-0.113,N/A,N/A
2024/04/01 14:14:20.094,N/A,-0.003,-0.003,N/A,N/A,N/A,N/A,-0.019,N/A
2024/04/01 14:14:20.621,N/A,N/A,N/A,N/A,N/A,-0.203,-0.111,N/A,N/A
2024/04/01 14:14:20.650,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.017,-0.009
2024/04/01 14:14:21.210,-0.205,N/A,N/A,N/A,N/A,-0.199,-0.103,N/A,N/A
2024/04/01 14:14:21.224,N/A,-0.003,-0.003,N/A,N/A,N/A,N/A,N/A,-0.007
2024/04/01 14:14:21.767,-0.087,N/A,N/A,N/A,-0.043,-0.085,-0.075,N/A,N/A
2024/04/01 14:14:21.771,N/A,-0.005,-0.005,-0.029,N/A,N/A,N/A,-0.015,N/A
2024/04/01 14:14:22.324,-0.083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:22.865,N/A,-0.003,-0.003,N/A,N/A,N/A,N/A,-0.013,N/A
2024/04/01 14:14:22.893,-0.085,N/A,N/A,N/A,N/A,N/A,-0.077,N/A,N/A
2024/04/01 14:14:23.425,N/A,-0.005,-0.005,-0.035,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:23.477,-0.111,N/A,N/A,N/A,-0.077,-0.227,-0.175,N/A,N/A
2024/04/01 14:14:23.964,N/A,N/A,N/A,-0.039,N/A,N/A,N/A,-0.015,N/A
2024/04/01 14:14:24.040,-0.113,N/A,N/A,N/A,N/A,-0.231,N/A,N/A,N/A
2024/04/01 14:14:24.544,N/A,N/A,N/A,-0.037,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:24.594,-0.111,N/A,N/A,N/A,-0.081,-0.239,-0.187,N/A,N/A
2024/04/01 14:14:25.075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013,N/A
2024/04/01 14:14:25.076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.005
2024/04/01 14:14:25.144,N/A,N/A,N/A,N/A,-0.079,-0.237,-0.181,N/A,N/A
2024/04/01 14:14:25.593,N/A,-0.003,-0.003,N/A,N/A,N/A,N/A,-0.015,N/A
2024/04/01 14:14:25.766,-0.305,N/A,N/A,N/A,N/A,-0.4309922,N/A,N/A,N/A
2024/04/01 14:14:26.198,N/A,N/A,N/A,-0.035,N/A,N/A,N/A,-0.013,N/A
2024/04/01 14:14:26.758,N/A,-0.005,-0.005,-0.039,N/A,N/A,N/A,N/A,-0.007
2024/04/01 14:14:26.908,-0.311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:27.289,N/A,-0.003,-0.003,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:27.524,-0.4309922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:27.838,N/A,N/A,N/A,-0.027,N/A,N/A,N/A,-0.011,N/A
2024/04/01 14:14:28.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.005
2024/04/01 14:14:28.617,N/A,N/A,N/A,N/A,-0.059,N/A,N/A,N/A,N/A
2024/04/01 14:14:29.161,N/A,N/A,N/A,N/A,-0.057,N/A,-0.215,N/A,N/A
2024/04/01 14:14:29.514,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.021,-0.007
2024/04/01 14:14:29.821,-0.267,N/A,N/A,N/A,-0.095,-0.311,-0.199,N/A,N/A
2024/04/01 14:14:30.086,N/A,-0.011,-0.011,-0.079,N/A,N/A,N/A,-0.037,-0.015
2024/04/01 14:14:30.508,-0.4309922,N/A,N/A,N/A,-0.023,-0.4309922,-0.105,N/A,N/A
2024/04/01 14:14:31.081,N/A,N/A,N/A,N/A,-0.025,N/A,-0.111,N/A,N/A
2024/04/01 14:14:31.641,N/A,N/A,N/A,N/A,N/A,N/A,-0.121,N/A,N/A
2024/04/01 14:14:32.174,N/A,N/A,N/A,N/A,-0.027,N/A,-0.127,N/A,N/A
2024/04/01 14:14:32.433,N/A,-0.005,-0.005,-0.043,N/A,N/A,N/A,-0.015,-0.007
2024/04/01 14:14:32.723,N/A,N/A,N/A,N/A,-0.077,N/A,-0.241,N/A,N/A
2024/04/01 14:14:32.970,N/A,N/A,N/A,-0.039,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:33.251,N/A,N/A,N/A,N/A,-0.081,N/A,-0.245,N/A,N/A
2024/04/01 14:14:33.573,N/A,N/A,N/A,-0.041,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:33.797,N/A,N/A,N/A,N/A,-0.077,N/A,-0.241,N/A,N/A
2024/04/01 14:14:34.133,N/A,N/A,N/A,-0.043,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:34.344,N/A,N/A,N/A,N/A,-0.075,N/A,-0.239,N/A,N/A
2024/04/01 14:14:34.679,N/A,N/A,N/A,-0.041,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:34.896,N/A,N/A,N/A,N/A,-0.079,N/A,-0.247,N/A,N/A
2024/04/01 14:14:35.267,N/A,-0.013,-0.013,-0.077,N/A,N/A,N/A,-0.035,-0.015
2024/04/01 14:14:35.863,N/A,-0.011,-0.011,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:14:36.412,N/A,N/A,N/A,-0.079,N/A,N/A,N/A,-0.037,-0.015
2024/04/01 14:14:36.960,N/A,N/A,N/A,-0.077,N/A,N/A,N/A,-0.035,N/A
2024/04/01 14:14:37.533,N/A,-0.009,-0.009,-0.081,N/A,N/A,N/A,-0.037,N/A
2024/04/01 14:14:37.786,N/A,N/A,N/A,N/A,-0.139,N/A,N/A,N/A,N/A
2024/04/01 14:14:38.080,N/A,N/A,N/A,-0.077,N/A,N/A,N/A,-0.033,-0.017
2024/04/01 14:14:38.347,N/A,N/A,N/A,N/A,-0.141,N/A,-0.305,N/A,N/A
2024/04/01 14:14:38.627,N/A,N/A,N/A,-0.073,N/A,N/A,N/A,-0.031,-0.015
2024/04/01 14:14:38.905,-0.359,N/A,N/A,N/A,N/A,N/A,-0.319,N/A,N/A
2024/04/01 14:14:39.214,N/A,-0.011,-0.011,-0.061,N/A,N/A,N/A,N/A,-0.019
2024/04/01 14:14:39.520,-0.167,N/A,N/A,N/A,-0.077,-0.197,-0.135,N/A,N/A
2024/04/01 14:14:39.763,N/A,N/A,N/A,-0.059,N/A,N/A,N/A,N/A,-0.021
2024/04/01 14:14:40.085,-0.173,N/A,N/A,N/A,-0.079,-0.199,N/A,N/A,N/A
2024/04/01 14:14:40.336,N/A,N/A,N/A,-0.061,N/A,N/A,N/A,-0.033,-0.019
2024/04/01 14:14:40.603,N/A,N/A,N/A,N/A,N/A,-0.201,-0.139,N/A,N/A
2024/04/01 14:14:40.921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.031,N/A
2024/04/01 14:14:41.189,-0.175,N/A,N/A,N/A,-0.077,-0.195,-0.137,N/A,N/A
2024/04/01 14:14:41.497,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,-0.017
2024/04/01 14:14:41.749,-0.087,N/A,N/A,N/A,-0.055,-0.091,-0.089,N/A,N/A
2024/04/01 14:14:42.045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.029,-0.019
2024/04/01 14:14:42.294,-0.093,N/A,N/A,N/A,-0.059,-0.097,-0.091,N/A,N/A
2024/04/01 14:14:42.588,N/A,N/A,N/A,-0.049,N/A,N/A,N/A,N/A,-0.017
2024/04/01 14:14:42.876,-0.089,N/A,N/A,N/A,-0.057,-0.093,-0.089,N/A,N/A
2024/04/01 14:14:43.147,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:43.415,-0.087,N/A,N/A,N/A,-0.103,-0.209,-0.205,N/A,N/A
2024/04/01 14:14:43.705,N/A,-0.007,-0.007,-0.075,N/A,N/A,N/A,-0.035,-0.011
2024/04/01 14:14:43.948,-0.137,N/A,N/A,N/A,-0.137,-0.341,-0.295,N/A,N/A
2024/04/01 14:14:44.228,N/A,N/A,N/A,-0.069,N/A,N/A,N/A,-0.033,N/A
2024/04/01 14:14:44.506,-0.155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:44.507,N/A,N/A,N/A,N/A,N/A,-0.353,N/A,N/A,N/A
2024/04/01 14:14:44.772,N/A,N/A,N/A,-0.073,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:45.038,-0.145,N/A,N/A,N/A,-0.145,-0.359,-0.307,N/A,N/A
2024/04/01 14:14:45.308,N/A,-0.009,-0.009,-0.071,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:14:45.622,-0.345,N/A,N/A,N/A,-0.155,-0.4309922,-0.381,N/A,N/A
2024/04/01 14:14:45.910,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:15:13.312,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:15:13.529,-0.091,N/A,N/A,N/A,-0.089,-0.177,-0.229,N/A,N/A
2024/04/01 14:15:13.879,N/A,-0.005,-0.005,-0.045,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:15:14.090,-0.093,N/A,N/A,N/A,-0.085,-0.179,-0.225,N/A,N/A
2024/04/01 14:15:14.439,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:15:14.633,-0.095,N/A,N/A,N/A,-0.083,-0.181,-0.223,N/A,N/A
2024/04/01 14:15:15.011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:15:15.169,-0.091,N/A,N/A,N/A,-0.085,-0.175,N/A,N/A,N/A
2024/04/01 14:15:15.564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:15:16.161,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:16.345,N/A,N/A,N/A,N/A,N/A,-0.179,N/A,N/A,N/A
2024/04/01 14:15:16.763,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:15:16.911,N/A,N/A,N/A,N/A,N/A,-0.177,N/A,N/A,N/A
2024/04/01 14:15:17.319,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:15:17.482,-0.093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:17.841,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:15:18.064,-0.087,N/A,N/A,N/A,N/A,-0.171,N/A,N/A,N/A
2024/04/01 14:15:18.385,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:18.651,-0.095,N/A,N/A,N/A,-0.083,-0.179,-0.225,N/A,N/A
2024/04/01 14:15:18.970,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:15:19.214,-0.093,N/A,N/A,N/A,-0.081,N/A,-0.223,N/A,N/A
2024/04/01 14:15:19.534,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:15:19.777,N/A,N/A,N/A,N/A,-0.089,N/A,-0.231,N/A,N/A
2024/04/01 14:15:20.098,N/A,-0.005,-0.005,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:20.352,-0.089,N/A,N/A,N/A,-0.091,-0.173,-0.227,N/A,N/A
2024/04/01 14:15:20.651,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:20.948,N/A,N/A,N/A,N/A,N/A,-0.171,-0.225,N/A,N/A
2024/04/01 14:15:21.239,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:21.494,-0.093,N/A,N/A,N/A,-0.087,-0.179,-0.227,N/A,N/A
2024/04/01 14:15:21.822,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:15:22.055,-0.097,N/A,N/A,N/A,-0.083,-0.187,-0.229,N/A,N/A
2024/04/01 14:15:22.375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:15:22.604,-0.093,N/A,N/A,N/A,-0.085,-0.175,-0.223,N/A,N/A
2024/04/01 14:15:22.953,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,-0.015
2024/04/01 14:15:23.192,-0.089,N/A,N/A,N/A,-0.089,N/A,-0.225,N/A,N/A
2024/04/01 14:15:23.501,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:15:23.722,-0.093,N/A,N/A,N/A,-0.083,-0.179,N/A,N/A,N/A
2024/04/01 14:15:24.068,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:15:24.311,N/A,N/A,N/A,N/A,-0.089,N/A,-0.231,N/A,N/A
2024/04/01 14:15:24.604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:15:24.873,-0.097,N/A,N/A,N/A,-0.083,-0.185,-0.225,N/A,N/A
2024/04/01 14:15:25.153,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:25.433,-0.095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:25.680,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:26.034,-0.091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:26.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:15:26.590,N/A,N/A,N/A,N/A,N/A,-0.175,N/A,N/A,N/A
2024/04/01 14:15:26.844,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,-0.025,-0.013
2024/04/01 14:15:27.173,-0.089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:27.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:15:27.739,-0.095,N/A,N/A,N/A,N/A,-0.183,N/A,N/A,N/A
2024/04/01 14:15:27.948,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:15:28.261,-0.093,N/A,N/A,N/A,N/A,-0.179,-0.223,N/A,N/A
2024/04/01 14:15:28.803,N/A,N/A,N/A,N/A,N/A,N/A,-0.231,N/A,N/A
2024/04/01 14:15:29.026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:29.333,N/A,N/A,N/A,N/A,-0.089,-0.181,N/A,N/A,N/A
2024/04/01 14:15:29.580,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:15:29.912,-0.095,N/A,N/A,N/A,-0.085,-0.183,-0.227,N/A,N/A
2024/04/01 14:15:30.494,N/A,N/A,N/A,N/A,-0.081,-0.181,-0.223,N/A,N/A
2024/04/01 14:15:30.723,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:15:31.073,-0.093,N/A,N/A,N/A,-0.087,-0.179,-0.225,N/A,N/A
2024/04/01 14:15:31.354,N/A,-0.005,-0.005,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:31.646,-0.091,N/A,N/A,N/A,-0.089,N/A,-0.227,N/A,N/A
2024/04/01 14:15:31.908,N/A,-0.007,-0.007,-0.045,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:15:32.212,-0.093,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:15:32.456,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:32.765,N/A,N/A,N/A,N/A,-0.085,N/A,-0.223,N/A,N/A
2024/04/01 14:15:33.005,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:33.326,N/A,N/A,N/A,N/A,-0.083,-0.175,-0.219,N/A,N/A
2024/04/01 14:15:33.546,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:33.887,-0.091,N/A,N/A,N/A,-0.087,-0.171,-0.223,N/A,N/A
2024/04/01 14:15:34.096,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:15:34.469,-0.095,N/A,N/A,N/A,-0.083,-0.183,-0.227,N/A,N/A
2024/04/01 14:15:34.655,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:15:35.018,N/A,N/A,N/A,N/A,-0.081,-0.181,-0.223,N/A,N/A
2024/04/01 14:15:35.600,N/A,N/A,N/A,N/A,N/A,N/A,-0.225,N/A,N/A
2024/04/01 14:15:35.851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:36.209,N/A,N/A,N/A,N/A,N/A,N/A,-0.221,N/A,N/A
2024/04/01 14:15:36.389,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:15:36.938,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:37.315,N/A,N/A,N/A,N/A,-0.083,N/A,-0.225,N/A,N/A
2024/04/01 14:15:37.504,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:15:37.860,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:15:38.056,N/A,-0.005,-0.005,-0.045,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:15:38.420,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A,N/A
2024/04/01 14:15:38.617,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:15:38.979,-0.095,N/A,N/A,N/A,-0.081,-0.181,N/A,N/A,N/A
2024/04/01 14:15:39.190,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:39.560,-0.093,N/A,N/A,N/A,N/A,-0.179,-0.221,N/A,N/A
2024/04/01 14:15:39.737,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:15:40.118,-0.087,N/A,N/A,N/A,-0.087,-0.171,-0.219,N/A,N/A
2024/04/01 14:15:40.298,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
